X,Y,Rent
59.957584,30.405511,1132.075472
60.003696,30.196446,888.8888889
59.836095,30.2534152,450
59.934081,30.3447624,888.8888889
59.872467,30.3310057,450
59.880375,30.472817,307.6923077
59.939561,30.2432575,586.9565217
60.035432,30.446277,315.7894737
59.830117,30.5164349,418.1818182
60.036106,30.353274,461.5384615
60.009953,30.404451,500
59.859908,30.393393,707.6923077
59.91887,30.4936714,433.8394794
59.838923,30.227977,528.3018868
59.953741,30.230708,538.4615385
59.944528,30.206972,520.5479452
59.944528,30.206972,520.5479452
59.965723,30.4043347,423.5294118
60.07028,30.334948,466.6666667
60.001041,30.327986,714.2857143
59.907397,30.319955,438.5964912
59.925427,30.33047,647.0588235
59.852971,30.213909,410.9589041
60.04086,30.339395,480.7692308
59.925231,30.3466224,500
59.866118,30.403004,479.1666667
59.846358,30.3813828,460
60.025593,30.2867321,436.8421053
59.926667,30.408936,571.4285714
59.955785,30.3261753,813.9534884
59.984593,30.260801,1000
59.94737,30.3571386,638.2978723
59.959928,30.225273,590.9090909
59.896878,30.307559,784.3137255
60.016351,30.2772228,488.8888889
60.030911,30.135956,520.8333333
59.859629,30.2279601,416.6666667
59.874801,30.312815,633.3333333
59.915034,30.470116,714.2857143
59.842205,30.2419253,458.3333333
59.950667,30.4982088,444.4444444
59.958831,30.3073093,564.516129
59.923472,30.3415065,655.9031282
59.99856107,30.38535041,410.7142857
59.949935,30.2423113,576.9230769
59.963955,30.2734662,1079.365079
59.849651,30.3259235,572.0338983
59.862349,30.246585,500
60.018912,30.397426,535.3319058
59.959278,30.309535,1142.473118
60.03256,30.343186,505.7471264
59.90879,30.293619,660
60.003696,30.196446,888.8888889
59.855043,30.349325,555.5555556
59.937339,30.377181,925
59.997032,30.353499,540
59.945244,30.240248,692.3076923
59.903268,30.319506,614.0350877
59.81238,30.3011134,440
59.931222,30.3562564,846.1538462
59.853432,30.350382,714.2857143
59.835333,30.2624448,479.1666667
59.942663,30.3615534,1071.428571
59.839756,30.3880591,555.5555556
59.967003,30.274553,1333.333333
60.013095,30.282588,479.1666667
59.856399,30.352337,418.1818182
59.921437,30.351333,760
60.01829,30.232596,955.8823529
59.92827,30.413199,454.5454545
59.913282,30.4645234,368.4210526
59.957534,30.2260643,615.3846154
59.854265,30.3136358,673.0769231
60.013629,30.4138384,425.5319149
59.947474,30.226,616.6666667
60.051868,30.317323,597.0149254
59.936855,30.314611,700
59.846462,30.3979927,555.5555556
59.881187,30.47725,328.5714286
59.985975,30.20048,642.8571429
60.01342,30.369165,464.2857143
59.959905,30.3024145,781.25
59.987609,30.208537,489.2367906
59.994404,30.4352253,369.5652174
59.939996,30.205798,428.5714286
59.91082,30.4596383,440
59.969957,30.287637,1033.591731
59.85715341,30.31617753,447.0588235
59.98271,30.4101258,614.0350877
59.927506,30.3096716,535.7142857
59.931782,30.3138213,810.8108108
59.859164,30.4716109,410.7142857
59.97383,30.3033404,1989.247312
59.887653,30.4868847,425.5319149
59.902549,30.3221908,666.6666667
59.97383,30.3033404,1384.615385
59.934926,30.374749,1239.669421
59.863251,30.321689,687.5
59.951018,30.265044,1182.795699
59.83758,30.128507,454.5454545
59.939938,30.391246,1490.384615
60.043633,30.355663,392.8571429
59.931738,30.40596,1000
60.003696,30.196446,888.8888889
59.97383,30.3033404,1142.857143
59.865818,30.179046,431.0344828
60.048746,30.333295,410.7142857
59.980288,30.382153,400
59.97383,30.3033404,2043.010753
59.944968,30.398499,1776.315789
59.843498,30.3157056,576.9230769
59.925994,30.453643,550
59.939867,30.3516696,1846.153846
60.03936,30.357415,411.7647059
59.939867,30.3516696,1428.571429
60.012489,30.310819,1041.666667
59.939984,30.3841133,535.7142857
59.936873,30.201944,500
60.04775,30.377654,357.1428571
59.925321,30.3465441,888.8888889
59.922201,30.371456,888.8888889
59.929871,30.3026906,1090.909091
59.985972,30.232609,470
59.919734,30.370306,776.3157895
59.840494,30.1599826,384.6153846
59.939963,30.2738368,644.4444444
59.855594,30.382731,568.1818182
59.938662,30.223791,476.1904762
59.925759,30.353184,445.2054795
60.023506,30.287508,333.3333333
59.900953,30.311511,823.0452675
60.018295,30.309661,545.4545455
60.042033,30.333415,467.2897196
60.013897,30.375669,555.5555556
59.987528,30.1983924,727.2727273
59.85408,30.22601,606.0606061
59.996344,30.357667,500
59.92945,30.34228,924.2144177
59.9475,30.262095,571.4285714
59.963237,30.329549,1456.953642
59.974842,30.316416,876.2886598
60.00429,30.3959042,396.5517241
59.937024,30.218203,535.7142857
59.878462,30.4783183,434.7826087
59.999491,30.197242,653.4653465
59.930485,30.4244748,577.7777778
59.972276,30.260137,1200
59.933396,30.3737029,410.9589041
59.949562,30.3659534,1083.333333
59.8473,30.112031,288.8888889
60.006853,30.4057048,545.4545455
59.98692,30.279573,1183.431953
59.840008,30.359201,468.75
59.849033,30.4051132,441.1764706
60.003696,30.196446,888.8888889
59.958947,30.2164463,588.2352941
60.002593,30.3887544,416.6666667
59.932301,30.351723,583.3333333
59.946686,30.3803205,725.8064516
59.830243,30.1567418,400
59.923964,30.3427507,511.8110236
60.01888,30.411808,452.3809524
59.933718,30.4122152,754.7169811
59.88725,30.3619024,653.0612245
59.945335,30.3397143,666.6666667
59.938429,30.3499314,784.3137255
59.970888,30.2811378,3437.5
60.048409,30.397875,384.6153846
59.843362,30.2507903,359.375
59.931045,30.3587074,615.3846154
59.927493,30.3470708,674.5362563
59.958317,30.2201069,466.6666667
59.937616,30.3423293,746.2686567
59.937254,30.3204354,1156.069364
59.941273,30.3579877,879.6296296
59.930613,30.4069716,431.0344828
59.937616,30.3423293,820.8955224
59.929264,30.3490156,520
60.001167,30.24385,454.5454545
59.917994,30.459946,625
60.019612,30.274824,975.6097561
59.959498,30.2911842,982.1428571
59.836604,30.356652,471.6981132
59.831349,30.324456,875
59.945731,30.358703,729.1666667
59.932255,30.254444,1000
60.011896,30.354792,425.9259259
59.967506,30.285349,1602.564103
59.937254,30.3204354,1149.425287
60.049961,30.343894,555.5555556
59.935931,30.314718,1200
59.942802,30.360315,940.5940594
60.017175,30.396941,522.3880597
59.928726,30.427358,633.3333333
59.847255,30.180108,405.7971014
59.941083,30.3844496,1642.857143
59.829691,30.3966385,564.516129
59.830836,30.3630228,578.9473684
59.959023,30.310656,615.3846154
59.927315,30.3416174,733.3333333
60.017468,30.323028,555.5555556
59.885088,30.3690464,754.7169811
59.967488,30.4332608,416.6666667
59.90348,30.318069,500
59.864068,30.3063581,448.2758621
60.003696,30.196446,888.8888889
60.002459,30.236183,500
59.95188,30.390222,1280
59.911268,30.2970692,612.244898
59.874805,30.3907153,533.3333333
59.872062,30.3305907,431.372549
59.930764,30.3574133,1214.285714
59.869763,30.4078455,472.7272727
59.970888,30.2811378,3312.5
59.840799,30.3808597,453.5147392
59.95793,30.2878613,984.8484848
59.942853,30.3539312,575.2212389
59.933669,30.3505621,769.2307692
59.946805,30.3568029,848.2871126
60.009699,30.240982,462.962963
59.933396,30.3737029,533.3333333
60.010491,30.4133255,400
59.87362,30.399795,650.5576208
59.94401,30.2904187,625
59.838602,30.357388,647.0588235
60.021919,30.39589,416.6666667
59.851322,30.3685968,392.1568627
59.932218,30.3074916,1304.347826
60.01985,30.2757203,414.6341463
59.862176,30.192979,353.8461538
59.849622,30.269497,595.2380952
59.946216,30.468312,555.5555556
59.891297,30.464804,418.1818182
59.924221,30.35057,727.2727273
59.852735,30.331568,763.6363636
60.016917,30.3984209,595.7446809
59.854723,30.4717432,478.2608696
60.036461,30.447148,341.1764706
60.005914,30.294881,485.0746269
59.836202,30.114066,450.2814259
59.955484,30.3283799,565.7142857
59.939996,30.205798,622.2222222
60.077629,30.336386,322.2222222
59.965578,30.4134567,425
59.923658,30.295719,1000
60.029884,30.409169,430.7692308
59.843349,30.258673,454.5454545
59.931918,30.407946,1298.701299
60.051073,30.355277,408.4507042
59.871007,30.316496,500
59.918792,30.4727849,500
60.022468,30.379208,363.6363636
59.932441,30.3641086,500
60.046086,30.351064,458.3333333
59.934781,30.336384,734.0425532
59.940681,30.321357,1071.428571
60.003696,30.196446,888.8888889
59.846453,30.2317623,500
59.983379,30.216179,590.9090909
60.01086,30.2731604,645.1612903
59.913815,30.3435953,777.7777778
60.010771,30.266488,625
59.938112,30.218482,810.8108108
59.930229,30.4127555,666.6666667
60.037054,30.348998,413.7931034
59.826977,30.2019825,520
60.009883,30.415943,585.3658537
59.838365,30.1394043,389.0160183
60.050143,30.342746,644.4444444
60.054087,30.331229,509.0909091
59.929356,30.3521248,673.0769231
59.922116,30.350848,750
59.914131,30.3143236,533.3333333
59.848666,30.4812762,530.6122449
59.974356,30.3867035,581.3953488
59.902274,30.3309587,1026.315789
59.914795,30.4631131,500
59.993139,30.3154456,560.9756098
59.847462,30.2671704,577.7777778
